Detections,X,Y,Energy Per Nucleon,Z,Height,True X,True Y,True Energy per nucleon,True Z,True Height,Phi,Epsilon,Theta,Guess Log Likelihood,Classifier,BDT
4,-18.999764108450506,29.949101481533887,409.00765136807445,26.0,23358.95503288004,-20.459039471793005,29.048342633265804,406.95158605743296,26,23897.799528492724,1.8269259501008355,4.591191209540272,19.767372892096404,20.633175006603636,0.0,0.74650895412351925
4,-11.135297786429021,7.814471206394273,424.49634255124937,26.0,25045.08136411239,-11.122448332809597,8.153720744590146,442.81435354019715,26,24981.732822335223,1.9128242679069447,4.490183980717502,21.796711332853647,22.588783053741963,0.0,0.75754140208246612
4,-20.066624388147375,22.147514686330283,367.0940069553261,26.0,19710.695381832065,-19.531159254642915,21.346395785775428,406.80678556914177,26,20153.215581291635,1.7593524498711215,5.816271780590157,22.632975219148193,23.21459062700569,0.0,0.82071187448948812
4,5.7331159084528736,-23.424392678073787,1352.068937117124,26.0,22237.13647409139,7.176685207724745,-24.6849118160104,1388.6313645306147,26,24149.10375061314,1.2290421408613947,5.956332356808646,23.178481851374272,24.524393520235208,0.0,0.82071187448948812
4,-2.574255964988879,-3.98085830980051,581.1632265429682,26.0,25021.481722217548,-4.057688596856991,-3.754527372437991,585.1166603762146,26,25553.371180608756,1.5826212264556911,4.67193655505078,21.66719950972538,22.284837931265884,0.0,0.75754140208246612
4,-8.9840636479816,35.19253070400646,445.7717321402546,26.0,21788.08127972978,-9.681542191716886,34.66789545214385,471.28427195860695,26,22029.41396112032,1.2731208749056924,0.09304960829254326,23.988396889105417,24.45774112100591,1.0,0.73765646029431731
4,8.0,1.2353248411043865,264.91534764751435,26.0,17501.12216006443,7.587950052264034,1.0855425067287001,313.47651670623463,26,21635.959062355687,1.2512191576201217,2.5990371725765855,22.078978309506965,22.7937438789304,0.0,0.52161242289962872
4,11.308385860420799,0.8071194784689624,357.4792962929631,23.0,18021.734791330044,-8.575852563465816,3.0743599354150035,380.30570190856895,26,23421.04487079476,1.688372864885879,4.093954100849708,22.13991117255273,25.36922575813969,0.0,0.8086614169562294
4,33.04777355883675,-28.043183112087036,409.415505684757,26.0,19998.715025093665,34.77877885744846,-27.702601252964214,363.77218537606433,26,22241.485053021417,1.9010974884003076,3.142127663503735,21.48698546552565,22.254419251770983,0.0,0.8086614169562294
4,-2.5655953795372284,8.0,404.9969167790587,27.0,25000.0,-3.3211711351288784,4.3230759595614074,447.0863842975255,26,25816.39864544726,1.8958776544996123,4.998663830150529,21.315556763516952,23.170574341884958,0.0,0.75754140208246612
4,-9.148657245343315,-3.942103042523229,628.34076395498,26.0,24876.008651542958,-9.372158165496415,-3.5532668636309097,614.9699726275454,26,24582.70555373208,1.7346612931716685,0.49661400456343757,23.638976335983898,23.228948626873716,0.0,0.75754140208246612
4,2.08990174374037,11.102968384279393,503.94398736716556,26.0,25235.008132069343,2.123096077645954,11.451618958309922,503.3320199006036,26,24583.812819684397,1.9542772307926257,2.3303486861169045,23.700840968307602,23.897623622450737,0.0,0.75754140208246612
4,0.9164111066348823,-9.390533344464302,524.9079046503778,26.0,19887.075622796176,1.2986093774580922,-8.747535731467082,534.1943965636711,26,24349.74419289891,1.342286550620108,6.2055205172319,22.612958782513488,23.264971560386584,0.0,0.82071187448948812
4,35.79875640229136,-6.716604561658755,539.33271417063,27.0,21312.848005192383,36.36151051627641,-7.168301504036975,583.3873224971597,26,20986.398579412045,1.187005880301458,4.821148667755416,24.600782327385787,22.78945922817047,0.0,0.77842444727282833
4,10.388335441309778,9.245593426341998,803.5227597706952,26.0,25486.35254267046,10.83616605097751,11.644239741494374,789.7896019536419,26,24281.296303286414,1.5818560310945613,2.2726894845817758,22.14169356248044,22.772398797401593,0.0,0.75754140208246612
4,-9.047699914656334,9.01136696117129,711.9969812804967,26.0,25000.08816144798,-9.329161910428837,8.177257347423023,696.020328502639,26,25451.990137307555,1.4457072895946514,0.9722095484761223,22.40474947518237,22.958699284514978,0.0,0.75754140208246612
4,-15.124950267889687,-1.0,409.33608201599986,23.0,20000.0,2.7606338265375427,-0.08333813078084518,508.80311338171947,26,25459.576568256092,1.4050187047307725,3.513086569833979,22.08277042205009,23.62977771608712,0.0,0.82071187448948812
4,4.000024100193912,4.000024100193912,668.8390981115292,26.0,25019.662699405304,4.140268536406808,3.7130885516288004,660.5459607162599,26,22578.20787021827,1.7667859663945114,0.8274967940434983,22.353952906876657,22.634209393451783,0.0,0.75754140208246612
4,9.223991246397986,29.16530374734856,580.0932455816583,26.0,23619.79365053394,8.181196373492725,32.48988906546097,470.9699503199221,26,22856.2998751093,1.9398061459291187,2.5337459530879247,25.374048385145215,25.61678075187865,1.0,0.55535056133835192
4,-11.369333407440479,25.0,806.5616336276067,26.0,20000.0,-11.228688605703667,24.352709032086807,800.03813105358,26,19546.9719894188,1.5346512482587409,2.0804160263788423,23.440215372803777,23.731398714263833,0.0,0.82071187448948812
4,-1.4460497346335615,9.466226119071052,306.9366889072014,26.0,20747.711025400702,-0.797950800142786,9.492988396090851,322.036895474892,26,20966.2403878893,1.815316863966021,3.717392902360812,22.30987512378124,22.90372341548118,0.0,0.82071187448948812
4,42.187187595261776,-20.91549698884711,677.4257117889401,25.0,25696.78682114657,44.27167085068109,-19.953141164696433,510.97364794454376,26,23965.83828320146,1.9398634282505878,1.4822592430231964,20.04648855044144,22.22585309574356,0.0,0.72887619409720805
4,-35.83735457418203,-26.57853431207002,308.5519719724034,27.0,22780.76724935123,-36.21737284381281,-28.547796247233876,340.19712181159014,26,23092.79355865658,1.949474503407142,3.1744583968410662,20.030573805181007,20.50708707169872,0.0,0.63058964475442303
4,29.618829763092606,29.46431978341826,346.95327946597797,26.0,22819.71401319611,29.659582886812586,31.140785019767492,305.43570125685693,26,21932.690459349316,1.8190131323634824,1.1346247319900309,20.378298468905015,20.26201113885351,1.0,0.75746083241342732
4,-42.13509982544389,-8.820431666164325,672.987087246726,26.0,22322.683691489387,-41.93353941301258,-9.58407763331698,661.2784578728562,26,22066.122066693028,1.7807759194669046,2.8882052867088617,21.597819463369802,22.298537750076406,0.0,0.64685055036744354
4,-6.648060446569843,8.083634553488366,982.3374650605953,26.0,25775.44841883976,-7.597399906969969,7.917404830547412,981.7090895302852,26,25469.524736942098,1.7194675704366862,1.7810682450327404,22.250311949960633,22.676907382635363,0.0,0.75754140208246612
4,7.389091016925249,22.04321649319337,480.81384033158423,27.0,23317.139305905253,6.764191913021051,18.994357368061173,556.0782827648102,26,24231.97505960174,1.2052173916058133,0.793798969126242,22.707921878582738,24.425640937836306,0.0,0.82071187448948812
4,-13.871168378661537,5.19665811341514,580.4638906647881,26.0,21893.97280704197,-12.812446029725862,6.1814859487927265,576.8644503559317,26,21629.562883206756,1.304423842509964,5.864051098922278,23.03657905886712,23.865089285682643,0.0,0.82071187448948812
4,-21.03609216960575,-22.036083496782,469.2499741948703,25.0,25454.30470473135,-22.44899045984215,-22.769866802060008,359.57960659682465,26,24018.785674790495,1.3457257293195524,1.065050019533015,19.503059804592965,20.199111427078805,1.0,0.73119137589634553
4,-13.073828562179926,0.8377670213970987,1149.1794086219425,23.0,20471.253423994243,-31.36706537938349,2.359436391234482,1039.7982656222262,26,22332.8984277159,1.4246071554642126,5.91391877298394,23.417274322277535,23.84288850538678,0.0,0.82071187448948812
4,-1.0,20.0,433.9494987987682,26.0,25000.0,-0.18597982840515215,20.587340685824728,390.67307622183404,26,24248.77925510712,1.1976663579049172,2.8465480046194394,23.569281307818983,22.145652706194824,0.0,0.75754140208246612
4,-2.4621178327302573,3.3099249057410702,749.6748214995634,26.0,17510.971078324415,-1.4464692700599358,5.308904582377494,794.111197389661,26,24157.451744897553,1.6778524682029627,5.818440333148008,25.61199977880915,27.954940926427298,0.0,0.2920464824803134
4,-3.9661413955261082,2.8577812524203523,646.7032967052955,26.0,24731.234367066136,-4.863209570107728,1.7360056860428585,605.9449461522239,26,22931.120371031324,1.579933087027582,5.2337871738224635,22.135607285793412,23.282556869426116,0.0,0.75754140208246612
4,1.6023243736810855,-22.727251314649095,437.99371007757395,26.0,22190.784248548032,1.5894777532154762,-20.67161496030903,463.6894526816232,26,22797.808319938133,1.3240887802286956,3.848560857045746,22.550376931126266,22.935681749081596,0.0,0.82071187448948812
4,1.632669966721778,-14.008642105918568,544.2084951462325,26.0,23116.508591051606,1.960129443788361,-12.230866630300937,604.1648742451438,26,22441.213269905995,1.8548393658462266,0.19704584578452217,22.14354474726406,23.713965777149497,0.0,0.82071187448948812
4,-13.563319054972283,-15.16515804541541,907.0660512788403,26.0,23532.244988817125,-13.167740290811906,-12.695602618265326,902.9755639216861,26,22119.612321248296,1.3429004078510356,5.614800214714999,25.08280178088262,27.691992091849897,0.0,0.79188914149672684
4,5.195222681463463,8.143658553758371,364.3383760187701,26.0,19014.610110235808,4.963751417123689,6.164358786871503,401.0049725219158,26,23377.492991192175,1.865553754676738,1.9152239827893818,21.740781994089048,23.488379083218206,0.0,0.82071187448948812
4,22.630450248181205,21.01261312470342,1072.8900907771272,26.0,25048.58740821077,21.590943394149406,20.656076904028453,1078.5551879355392,26,24923.632472042525,1.1938001136185772,2.5977973764187,24.296624958081793,24.525987195871494,0.0,0.70569730468511382
4,-15.964821464263878,-4.781724170638313,1711.308076967746,26.0,18360.646869250522,-13.12199740841578,-5.671038719747514,1703.890634723553,26,23978.075131688853,1.4015246420654073,1.7634580627035905,24.012969672960935,25.70758702823059,0.0,0.79188914149672684
4,-29.702592258701998,27.056193868166247,509.29716121140507,25.0,19699.740050432632,-28.783220074029018,26.47876069129063,435.7197502845207,26,22848.326066450136,1.4954976882385014,3.6810819806761224,20.911444255534462,22.130599479911524,0.0,0.75360538643797348
4,-5.241269153451469,8.961891084378749,981.606163900009,26.0,23833.508192343357,-4.805506433370141,9.79388791603796,975.3705790954332,26,22960.06961867526,1.4360796306092116,0.3847520663190689,22.459857827164342,22.704039696065593,0.0,0.81709815198022029
4,22.108313089886053,-2.987942200676855,545.8009074715201,26.0,24299.40318174034,21.00344575443566,-4.734375693364228,532.8433540916799,26,24395.96562764927,1.195206547471113,5.574896664644721,21.50228950878045,23.48431155579692,0.0,0.77955717961970517
4,-33.54044983063312,36.384077728670604,250.83485897256278,26.0,19179.208655805636,-32.83914472341016,36.279096535349254,267.59574985625426,26,19638.900218750376,1.9254150835656736,6.081255624314721,20.48750672300156,20.805017396891742,0.0,0.69326057974379274
4,-5.910316605466562,11.108635762179915,1192.8584818109218,26.0,20838.248035701574,-5.7545455673438255,8.834983963728178,1215.090645824763,26,24159.246454232718,1.283907831585283,4.691195580628181,23.553741930271826,25.62248309777533,0.0,0.82071187448948812
4,16.573708055479244,16.9545014037505,738.9696750506462,26.0,24998.289739833544,16.49508016558235,17.908722779681938,723.5840390466275,26,24491.768725567603,1.9227123300009865,1.2892583901508587,22.267195695483224,22.454137722395444,0.0,0.74257683106218675
4,0.9149642769257866,-8.768928329262337,1775.8156571028615,25.0,18460.45330884177,-0.4147512703540883,-6.403565665427152,1754.2082950341132,26,22744.905670024666,1.570670649447321,3.437131452626851,22.95302214425101,25.845711923759154,0.0,0.82071187448948812
4,-42.296908056132224,27.159951856467274,293.711850045,26.0,20398.765858952123,-43.007927555968436,27.13353380686496,293.2312759664554,26,20175.08270685685,1.2354799968177983,3.8690601646706266,20.85685734288819,21.2947932711848,0.0,0.64685055036744354
4,-24.231382651841272,1.1302506800141714,1266.0641306487546,26.0,22281.601378847918,-22.31266995360808,0.5788143359327194,1264.9649164846014,26,22877.458639537508,1.7697061576179158,6.180048946908276,22.89448973954495,23.942678092782444,2.0,0.76706170601107893
4,27.85991585010612,7.908113542500473,472.5550779690001,26.0,23112.121543066798,29.868075130534123,8.693521536967182,354.93002933413686,26,21309.851170028265,1.3641632050768304,2.187404457988991,22.218787841756267,21.713565106046104,1.0,0.8086614169562294
4,-10.678159951563487,4.5145492411974715,2095.4854509205834,26.0,25534.470091664152,-9.107127394701365,3.9874746072154608,2118.7512610690205,26,25780.38032216067,1.4696511885493224,1.772575736479448,26.735280804002286,29.065261573873613,0.0,0.54172229890597623
4,2.9922053326717446,-12.025767806550505,405.2655350300365,26.0,21076.238698259753,3.0145180157317952,-10.42400528243246,421.03296003875727,26,22748.678890635256,1.7496151527627466,2.4681684622362616,22.760044894181192,23.521573543530394,0.0,0.82071187448948812
4,9.97432238364189,-4.035560375677505,647.6750433985728,26.0,24910.769757454957,9.794085636995277,-2.381385956041129,672.0529689924465,26,25419.35829984586,1.878238369092135,4.164996290467618,25.390299695684007,23.888804416243374,1.0,0.54172229890597623
4,-8.180679603464739,-12.844737982412823,1215.0633033438912,25.0,25189.233346663168,-11.628427924369475,-13.821155115685713,1191.3852016249923,26,24606.42589060013,1.4538850069705043,0.3771648956013039,23.594478178355303,24.492068934214558,0.0,0.75754140208246612
4,-4.2153913936617755,-19.011159567316895,912.019872806293,26.0,23180.218860501845,-5.010535450996656,-18.843699960917007,900.7620057671115,26,23649.550131385335,1.6306536112329801,6.179213197564101,22.718970130433263,22.31131830058075,0.0,0.82071187448948812
4,-16.37025150023777,-20.80764786742037,899.3604992235428,26.0,20600.992913384547,-15.936740150068516,-20.491057008061233,894.6252061311715,26,21030.56864396347,1.7922026005206684,3.838867737532875,24.066051645110292,23.806234803405005,0.0,0.79188914149672684
4,-27.68462349331088,-3.7635209583613687,1262.306870766741,25.0,23121.943634107323,-29.75175884092492,-4.144079426821577,1199.3048205449907,26,22470.180119044573,1.5898344485586102,1.7132440062056504,22.64787749948755,22.921426519440047,0.0,0.75360538643797348
4,9.059574509842548,0.9942662356966707,361.88533981643434,26.0,23588.4832877403,9.451421488844858,0.5243587529473075,362.92544444175405,26,23380.418299485456,1.9539276007651347,3.292477828283925,22.269203343616027,22.41702660500232,0.0,0.81709815198022029
4,-12.04412802319115,-6.951853231989048,1455.2551462885826,26.0,21475.118909688495,-13.775235680826881,-4.419577992001109,1479.6328382074978,26,23900.242653438643,1.728922392195265,4.827605444231367,24.808419160954145,25.60398319577962,0.0,0.79188914149672684
4,1.9260256976421033,31.75636031322773,314.9688329434647,26.0,21272.934117383753,0.8929169958881005,32.64514953425834,290.277345942346,26,20748.20049771297,1.7981794067723957,3.508569264916688,21.310578300346094,20.98953863331343,0.0,0.77182602885412754
4,1.5262746193537282,10.695061636632374,555.7912626054674,26.0,25114.305036426085,1.9793507897444726,11.829829964977222,537.5581770388536,26,24584.634447815388,1.4639076992224094,6.1334930222190165,23.389140464585353,23.792650067485965,0.0,0.75754140208246612
4,-36.289372086163496,-26.06808572090864,497.9352529130066,22.0,19816.91760867244,-24.93918858563545,-34.64990234099106,253.08679514288704,26,19593.204623230893,1.4428162951284775,2.689363402213486,20.274263818668686,21.905722847640106,0.0,0.64685055036744354
4,26.389978346129396,34.05861669716319,577.5560943800981,26.0,25899.548798561922,26.424702188860635,35.38873926548828,522.3481313901807,26,25828.226552590822,1.9077039335948058,3.830977866860172,19.743724668004347,20.587082639426512,1.0,0.64983322191371085
4,-6.549510276400895,-22.241122131120107,510.9097021112944,26.0,17715.967038411047,-7.349975145587962,-20.006260594448094,542.4883405981782,26,21080.36558740497,1.2741428615129973,0.9600579102249646,23.31928115794699,27.37274318079608,0.0,0.82071187448948812
4,-3.397244297752252,-6.227987016838938,732.4265868705072,25.0,19647.519867191924,-2.6243054761070255,-6.845938216748863,771.6318604628455,26,25604.994009548624,1.3533689549503336,0.10995391093787638,22.973873960937453,28.930872770411042,0.0,0.82071187448948812
4,0.46204009048966554,28.92718361898227,1077.3790011057563,27.0,24320.55516181829,2.448578580033427,28.39181862317821,1060.240550922904,26,23939.811790045464,1.775647087825034,2.0500777478917027,21.812926278034183,24.453118183336073,0.0,0.73892770691315568
4,-15.16653145408236,8.004584645684929,743.8010613099035,26.0,24885.094381472467,-14.320350617053066,8.201442588004653,755.2098108987112,26,25189.684692102805,1.3190339400206619,3.493209852322552,22.39122800558289,22.830905616956443,0.0,0.75754140208246612
4,1.7565873069690383,-4.872864952188422,884.9653946954337,26.0,19223.028164670115,-1.415482133630917,-5.75474720360279,912.8443606180726,26,24786.004758636067,1.2208130655439258,4.913010995524314,23.140699576371844,26.576020367921956,0.0,0.82071187448948812
4,-25.62393714355943,-37.78077232685433,459.3667505525319,26.0,23271.305214850552,-23.65599413819146,-35.47112159787966,581.9155356003782,26,23882.926545233528,1.290419509715413,5.984395391055991,20.947426886735514,25.610971623047107,0.0,0.76706170601107893
4,6.806035339738116,0.4084520772825613,440.09392500802903,26.0,23568.598406040583,7.087566175697361,0.6207885195395306,400.4272516878923,26,21788.588846732833,1.6477559845583722,3.2325412987797155,22.879039710289362,23.323119667667925,3.0,0.82071187448948812
4,-3.0423067886038098,11.175514056491181,745.4763590707772,26.0,25060.783779740712,-1.010134951743538,10.574691502825686,759.5522156192673,26,25025.59327457033,1.2614684747450997,0.7211433307986435,22.981002976091986,24.030391460999454,0.0,0.75754140208246612
4,-6.252504304933154,-61.99978404601404,293.36082579409106,26.0,17863.669614690003,-3.9957673694000277,-60.97739043568724,378.40380874324387,26,19070.32289676693,1.2397740566681836,0.047265392522864005,20.386480575275144,22.607723306376812,0.0,0.76695160441298138
4,-23.334877026498418,23.99759541619028,452.5502685619199,26.0,24129.348888596036,-24.493186898159664,24.319342359337213,422.14497291406917,26,24213.50900855089,1.4147554447435062,3.7773725205213626,20.613727813498798,20.931277549127714,0.0,0.73371345455053039
4,-9.002899468182761,13.344015621273627,588.7555564523484,26.0,25211.32904499428,-7.732603281077729,10.116584157160275,607.9340844448448,26,25850.714844327922,1.3016244162346813,3.621650974736577,25.59422812456296,24.289059211321046,1.0,0.54172229890597623
4,-12.294616706403247,-3.712960627080406,423.7343211930294,23.0,20309.445969265686,6.397539408209241,-3.206303106503526,457.4413616304769,26,24422.13015707291,1.6812281345760414,0.2596536348478235,21.31917009246854,23.238002096593846,0.0,0.82071187448948812
4,-24.81846972702914,-27.336138837394913,540.9546183078147,26.0,20056.865372347827,-24.570577810570313,-28.360899381315093,494.92101022209965,26,21541.57352815681,1.6394293233243311,5.203833987161613,20.67701831140232,22.250755959609762,0.0,0.76706170601107893
4,0.9270248190019856,24.125906691207206,668.9656706375206,26.0,22475.240186209612,0.9053228177643291,24.109857941971143,687.5416595400228,26,22633.307041288608,1.7366985797910193,4.30139202841332,23.232031470497077,23.838213303707107,0.0,0.82071187448948812
4,26.565823311078475,41.876366241544986,413.4143190979506,26.0,18454.586474322583,27.423960644300053,41.867110216659285,377.1556441793683,26,18920.82376090559,1.6426152328029522,6.252704394265762,21.44798550592253,22.061077210924793,0.0,0.75746083241342732
4,0.8354863053638724,-2.3229268954061126,438.9590234251573,26.0,17589.558545465963,3.9762125961120773,-2.0330871031084428,470.2512896412781,26,23499.320557040974,1.209892887055435,1.5280543145053003,21.964171567351514,26.1827820028966,0.0,0.82071187448948812
4,22.05917481270751,1.3866102436794563,274.7581454933244,26.0,18670.748099172335,22.576598452981727,2.8827683696037525,264.89610293368935,26,19010.803854996484,1.6933199788669626,5.413884932145037,22.06411015192316,22.05228855455607,3.0,0.8086614169562294
4,-30.094367227346652,-19.6450627788451,232.00000432980286,27.0,20434.662346818975,-29.986537586970044,-20.801894598285458,327.80062972749903,26,22488.358323301658,1.3797541819449621,5.2214623439263566,20.2160836260649,22.05098703891258,0.0,0.6999802287527197
4,-33.143372147486616,39.597953834147745,304.3922984484236,26.0,20028.49051344504,-31.1283056816295,38.490262569810994,386.20717130823334,26,21403.351738861817,1.4928666600599687,4.940534426418695,20.05595956252256,22.846891143375856,0.0,0.67807310831433998
4,-9.22053000442537,6.769852761061145,785.9122969431155,26.0,23980.669957759645,-10.56695939621875,8.786989563736995,771.7270863816443,26,23970.644720066084,1.778074114396036,4.621588178232132,23.995985203367127,24.50019729280757,0.0,0.76098774559508919
4,8.944541797717875,23.024926788616654,653.7799746890519,26.0,24974.92761745139,8.298681439104826,21.928213708784284,678.9993080902473,26,25339.05802502774,1.9180912478709773,1.553630497426382,22.123608896549285,21.248318990196367,0.0,0.75754140208246612
4,9.43399621445866,-10.262570933454981,1127.9243115116797,26.0,20826.52819595203,8.221753728585384,-10.095136995950213,1147.889506803631,26,24003.63868665506,1.8283258208399131,3.236188518757832,23.082340696165375,24.425722989281894,0.0,0.82071187448948812
4,-9.682116138294987,-19.089252470394285,651.7507787196321,26.0,22849.3958679797,-8.81792514694439,-17.497910772300827,667.4990859613263,26,23925.490349346146,1.6067900380212543,0.8515318583742344,22.597055331067168,22.100277892065606,0.0,0.82071187448948812
4,17.063878442944713,-26.405734893770955,392.9064564915227,25.0,23140.640201551927,17.07646076551049,-26.889909543371786,332.26465828844874,26,22675.087119917745,1.382864673232251,3.4852315213135565,20.72303007430685,20.866145350770864,0.0,0.8086614169562294
4,-47.477653487152,13.555029392958488,240.8131530554192,25.0,17638.644233262024,-32.4404655165918,29.53269048645504,457.45911418346213,26,23665.7838448404,1.7138650934914421,3.9898616009374317,20.767287545908346,22.196226239055306,0.0,0.64685055036744354
4,4.186538520013187,-4.469765227080984,330.65633364372786,26.0,22674.662414923878,4.7230522065626985,-5.356623221263618,299.5997033697079,26,22038.75175464283,1.4303844406410355,0.7965395600613705,25.018567698802144,25.467391287801547,0.0,0.79188914149672684
4,-7.0,-20.0,634.2494798219752,26.0,24770.249311389038,-5.558638036977214,-18.109498618103146,603.2405120491493,26,25153.69268187551,1.9171193885952216,0.4360295068544927,22.529062674436318,25.64168649025669,1.0,0.75754140208246612
4,23.739163201773863,-37.26876144197189,350.8804180507258,26.0,17803.32284977387,23.763227219620745,-37.026294601779,395.97970207727866,26,20830.60045271777,1.553508288284599,5.686137071593486,21.126756855346116,21.730625766526686,0.0,0.8086614169562294
4,37.02340485777603,17.165402795984505,346.611910493585,27.0,20178.26910513086,36.11331704289398,16.414258393970613,554.3517917562542,26,22197.38282105711,1.4595125650257643,3.660508125863616,25.667006048003827,24.148570559064297,0.0,0.61523385408368891
4,5.451292896746395,12.002672947942415,722.1352627040046,26.0,25356.040944206306,6.289859663470168,14.427416372687361,707.3093487423723,26,25203.640434132372,1.7402781946470913,2.916969049591047,23.3104737920155,25.079279580776074,0.0,0.75754140208246612
4,15.512119830025824,-7.605120564439233,1204.656506817546,26.0,24063.795729673624,14.40165806649307,-10.957952043107383,1179.3113784559855,26,23490.587134347155,1.557314661585363,0.9938830394020686,22.45526298009463,25.34515726439895,0.0,0.77955717961970517
4,5.553408626437829,24.647387174130813,1472.7597400178256,26.0,24349.18689671794,4.373952201482865,22.930757172323013,1464.985721307449,26,25340.33343522313,1.8819757602013751,3.2580685134899188,22.771043652506705,23.57053828874541,1.0,0.79297134695809857
4,1.5465772554371142,-5.9767483373166215,394.9161837638759,26.0,21146.06509484678,2.4530348245537255,-7.004621723318849,401.08406387430495,26,24107.9419008105,1.2839789264245949,0.5530499797093551,22.882993802589226,23.55262917581149,0.0,0.82071187448948812
4,22.964079441504225,-5.556870084248601,466.3070298063391,26.0,17502.427665998253,20.844582218833636,-4.162257582329659,523.5789576727176,26,20957.929214936335,1.9397125307480936,6.132177760312838,22.939456591590442,25.582647954363438,0.0,0.50166534508553007
4,29.990137125056094,30.97016849275036,403.8389918832325,27.0,23710.532736392233,29.57894815823596,31.62593061293478,481.0183503836945,26,24439.99656309377,1.6455552327706684,0.20494075198708506,19.001259162820986,19.405160904597523,0.0,0.72628767510178749
4,-7.48275761819616,-19.450705409766385,974.2771588498342,26.0,24471.470733301965,-8.631999982739472,-20.933929731231785,961.6146292719737,26,23555.13132652935,1.3011616096319727,4.170497341225274,27.385578593492937,25.597893946717704,0.0,0.59169112833516069
4,34.22032238293559,-7.565227619575296,365.17009339521917,26.0,21572.320538714488,34.58247811821664,-6.959737995411103,303.68649602398494,26,20017.369214498445,1.1895885964756134,3.3535621098973913,20.873716913740168,22.58648130348834,0.0,0.8086614169562294
4,-29.566587402683695,-22.60324939432968,554.8619021373975,25.0,25293.217557093612,-30.551091597122095,-23.563845581994443,468.28557285282704,26,24725.26531125351,1.8741650555972662,2.924408893121371,20.334790959681072,21.207166025711246,1.0,0.67612137442928311
4,5.779276804983965,13.561062605225288,337.12548130217857,26.0,23351.052245695588,4.692244187732598,12.236887169338786,377.1988822016786,26,24306.532650456025,1.8851060453561241,1.3513906983831403,20.859610538814195,21.759655683003757,1.0,0.82071187448948812
4,38.15138348139561,19.131112857006656,648.9915473146585,25.0,20050.052114065507,36.869950288181315,19.57100268392699,612.6904634849946,26,21867.188803341956,1.4860117217514568,1.1009119927762812,21.053083862912416,21.536713885448137,1.0,0.8086614169562294
4,-25.04311985738832,-32.94227871493911,522.2484955105377,26.0,23666.27685124522,-24.19010247886017,-33.47164713780576,513.6526375227558,26,23844.367621685553,1.6253484889917944,5.993043432470391,20.11871079753567,20.3772411333303,3.0,0.76267930717261534
4,-17.012639611831105,29.568421779371647,407.0762222615218,26.0,23409.109081511247,-18.148402470627758,31.933351537481855,322.80756394350345,26,21964.52268770709,1.9404441241027741,1.051379681906876,20.479689504252065,22.0724904454423,0.0,0.77182602885412754
4,0.9767516567579264,-1.4372322208535024,295.12520684454256,26.0,17633.120954650403,1.7474127293214394,-0.45164445772266504,319.1230337404513,26,21580.44294316715,1.2998331000781493,4.76108940658104,23.653746348127243,25.558064135849236,0.0,0.82071187448948812
4,-5.627746768266604,6.219590159189011,639.9843932816129,26.0,20713.72509813729,-5.602362231398615,6.875611000367883,628.8084780287651,26,20111.08360638079,1.4927701932879553,2.342576370375047,22.613010734360614,22.832021957758116,0.0,0.82071187448948812
4,-31.108966657719293,-29.372404162114435,461.4292111203558,26.0,24676.34326569235,-32.116820495572014,-29.776069101480957,509.0720163824164,26,24949.0599822671,1.9184846246057363,4.206683899827055,20.344081753471926,24.448585701069305,1.0,0.67612137442928311
4,20.49425675815843,34.99659429873401,527.9220142549258,25.0,22266.30755451241,18.863452763979694,34.559509841120246,464.33704020595565,26,21671.207414067358,1.7184983444432884,0.8735413102632389,21.82315674110002,21.25996543515494,0.0,0.75746083241342732
4,13.81876412147534,1.2803371831215031,395.6933433251652,25.0,23467.51839827429,18.695270406127662,2.1788119138088007,288.9438535152596,26,21291.604032374402,1.5360765529399387,5.74007432924043,21.077097411309524,20.87181100331236,3.0,0.8086614169562294
4,-5.292434621786299,12.09318210717771,393.78309249843477,26.0,21405.109119334596,-7.094761567399729,10.66289027182043,394.44881546370107,26,20744.47736864674,1.527770870410391,4.907704779428053,22.544937594941075,24.951478208620756,0.0,0.82071187448948812
4,37.71228324049474,-1.4539484453872547,336.7946764331826,26.0,21916.00744394278,37.18458828578355,-2.4333705281366917,422.5375640762309,26,22827.178216987057,1.9273010322442106,0.7561464776734105,20.47961068468834,22.50141506294341,0.0,0.8086614169562294
4,-3.0171753896610767,-4.756830805343327,865.4925619874057,26.0,25044.171360781853,-3.0352188477969833,-3.1251310207786958,857.0674498810953,26,23345.924333010986,1.7969037671745747,1.700809489136229,22.752140630558642,23.453596379414194,0.0,0.75754140208246612
4,-6.807602378802017,-0.9544318293792458,1072.9103427031096,25.0,24477.599479802215,-2.839548381384958,-1.6959063470473552,1054.2629845049553,26,25973.290398373585,1.2734305564061428,5.217865489506565,24.86128592901059,27.764760174015464,0.0,0.76098774559508919
4,-9.487131458915997,-6.969414813728406,666.5404655807916,26.0,19643.037553867696,-10.763035021613149,-3.320939526263743,657.8198901920417,26,23328.738864204974,1.7512162629976493,5.947791411320193,24.602974705644556,26.481234177347687,0.0,0.79188914149672684
4,-26.30564598077109,23.339183917741536,232.0385318831885,26.0,20690.776121201015,-24.86507052990484,21.88163807048855,328.6821998317118,26,22689.323571387544,1.636081761277416,0.5199183491198529,19.158477045865382,22.280752452444347,1.0,0.72698176506579371
